Facility.ID,jurisdiction,State,Name,Address,City,Zipcode,County,County.FIPS,Latitude,Longitude,Residents.Confirmed,Staff.Confirmed,Residents.Deaths,Staff.Deaths,Date
1075,state,Ohio,LEBANON CORRECTIONAL INSTITUTION,3791 State Route 63,Lebanon,45036,Warren,39165,39.4339311,-84.2988531,85,187,0,1,1/27/2021
1392,state,Texas,LEBLANC UNIT,3695 Fm 3514,Beaumont,77705,Jefferson,48245,29.99235,-94.04218,255,38,0,0,1/27/2021
563,state,Kentucky,LEE ADJUSTMENT CENTER,168 Lee Adjustment Center Drive,Beattyville,41311,Lee,21129,37.6066831,-83.70579564,698,65,1,0,1/27/2021
371,state,Georgia,LEE ARRENDALE STATE PRISON,2023 Gainesville Hwy,Alto,30510,Habersham,13137,34.45106681,-83.59596645,65,35,0,0,1/27/2021
372,state,Georgia,LEE ARRENDALE TRANSITIONAL CENTER,2023 Gainesville Hwy,Alto,30510,Habersham,13137,,,0,3,0,0,1/27/2021
1218,state,South Carolina,LEE CORRECTIONAL INSTITUTION,990 Wisacky Hwy,Bishopville,29010,Lee,45061,34.19706535,-80.22646736,75,43,2,1,1/27/2021
373,state,Georgia,LEE STATE PRISON,153 Pinewood Drive,Leesburg,31763,Lee,13177,31.76369451,-84.19354919,24,38,2,0,1/27/2021
1554,federal,Virginia,LEE UNITED STATES PENITENTIARY,Hickory Flat Rd,Pennington Gap,24277,Lee,51105,,,501,0,0,0,1/27/2021
1393,federal,Texas,LEIDEL SANCTION CENTER,1819 Commerce Street,Houston,77002,Harris,48201,,,21,0,2,0,1/27/2021
634,state,Massachusetts,LEMUEL SHATTUCK HOSPITAL,180 Morton St,Jamaica Plain,2130,Suffolk,25025,42.29954332,-71.10186116,8,10,0,0,1/27/2021
56,state,Arizona,LEWIS STATE PRISON,26700 S Hwy 85,Buckeye,85326,Maricopa,4013,33.2085241,-112.6514629,799,0,2,0,1/27/2021
1394,state,Texas,LEWIS UNIT,777 Fm 3497,Woodville,75990,Tyler,48457,30.79588541,-94.39773346,208,88,0,0,1/27/2021
1175,federal,Pennsylvania,LEWISBURG UNITED STATES PENITENTIARY,2400 Robert F. Miller Dr,Lewisburg,17837,Union,42119,40.98796603,-76.9149622,146,0,0,0,1/27/2021
1119,state,Oklahoma,LEXINGTON ASSESSMENT AND RECEPTION CENTER,15151 State Hwy 39,Lexington,73051,Cleveland,40027,35.01735594,-97.22003283,148,41,3,0,10/19/2020
564,federal,Kentucky,LEXINGTON FEDERAL MEDICAL CENTER,3301 Leestown Rd,Lexington,40511,Fayette,21067,38.10569332,-84.56039514,757,0,9,0,1/27/2021
,,Florida,LIBERTY CI,11064 NW DEMPSEY BARRON RD,Bristol,32321,Liberty,12077,,,230,66,0,0,12/16/2020
1219,state,South Carolina,LIEBER CORRECTIONAL INSTITUTION,136 Wilborn Ave,Ridgeville,29472,Dorchester,45035,33.08521952,-80.29016743,139,33,2,0,1/27/2021
23,state,Alabama,LIMESTONE CORRECTIONAL FACILITY,28779 Nick Davis Rd,Harvest,35749,Limestone,1083,34.81254392,-86.80413307,149,101,4,0,1/27/2021
193,state,Colorado,LIMON CORRECTIONAL FACILITY,49030 State Highway 71 South,Limon,80826,Lincoln,8073,39.21808522,-103.6916854,667,0,0,0,1/27/2021
471,state,Illinois,LINCOLN CORRECTIONAL CENTER,1098 1350Th Street,Lincoln,62656,Logan,17107,40.11823756,-89.38908259,275,83,0,0,1/27/2021
988,state,North Carolina,LINCOLN CORRECTIONAL CENTER,464 Roper Dr,Lincolnton,28092,Lincoln,37109,35.48401482,-81.23538649,14,0,0,0,1/27/2021
1398,state,Texas,LINDSEY UNIT,1620 FM3344,Jacksboro,76458,Jack,48237,,,76,37,0,0,1/27/2021
696,state,Minnesota,LINO LAKES CORRECTIONAL FACILITY,7525 Fourth Avenue,Lino Lakes,55014,,27003,45.17682,-93.12519,351,94,0,0,1/27/2021
565,state,Kentucky,LITTLE SANDY CORRECTIONAL COMPLEX,505 Prison Connector,Sandy Hook,41171,Elliott,21063,38.13392033,-83.08100422,576,57,1,0,1/27/2021
1220,state,South Carolina,LIVESAY CORRECTIONAL INSTITUTION,104 Broadcast Dr,Spartanburg,29303,Spartanburg,45083,34.97718943,-81.98600956,222,27,0,0,1/27/2021
1400,state,Texas,LOCKHART UNIT,1400 Industrial Blvd,Lockhart,78644,Caldwell,48055,29.87017746,-97.65257661,124,32,0,0,1/27/2021
472,state,Illinois,LOGAN CORRECTIONAL CENTER,1096 1350Th Street,Lincoln,62656,Logan,17107,40.1140649,-89.3881401,586,211,0,0,1/27/2021
507,state,Indiana,LOGANSPORT JUVENILE CORRECTIONAL FACILITY,1118 S State Rd 25,Logansport,46947,Cass,18017,40.74154606,-86.40152309,13,37,0,0,1/27/2021
1253,state,Tennessee,LOIS M DERRY SPECIAL NEEDS FACILITY,7575 Cockrill Bend Blvd,Nashville,37209,Davidson,47037,36.19330846,-86.90397805,172,75,8,0,1/27/2021
132,federal,California,LOMPOC FEDERAL CORRECTIONAL INSTITUTION,3600 Guard Rd,Lompoc,93436,Santa Barbara,6083,34.67675537,-120.4994621,645,0,3,0,1/27/2021
133,federal,California,LOMPOC UNITED STATES PENITENTIARY,3901 Klein Blvd,Lompoc,93436,Santa Barbara,6083,34.67918746,-120.5054801,244,0,2,0,1/27/2021
1076,state,Ohio,LONDON CORRECTIONAL INSTITUTION,1580 State Route 56 Sw,London,43140,Madison,39097,39.90313668,-83.4836439,101,107,6,0,1/27/2021
1737,state,Maine,LONG CREEK YOUTH DEVELOPMENT CENTER,675 Westbrook St,South Portland,4106,Cumberland,23005,43.63987409,-70.30892314,1,0,0,0,1/27/2021
374,state,Georgia,LONG UNIT,1434 US Hwy 84 East,Ludowici,31316,Long,13183,,,9,17,1,0,1/27/2021
1603,state,Washington,LONGVIEW WORK RELEASE,1821 1St Ave,Longview,98632,Cowlitz,53015,46.14111235,-122.9187216,0,0,0,0,1/27/2021
1401,state,Texas,LOPEZ UNIT,1203 El Cibolo Rd,Edinburg,78542,Hidalgo,48215,26.4177025,-98.1176597,374,90,0,0,1/27/2021
1077,state,Ohio,LORAIN CORRECTIONAL INSTITUTION,2075 S Avon-Belden Rd,Grafton,44044,Lorain,39093,41.28313977,-82.01568585,103,150,1,0,1/27/2021
1176,federal,Pennsylvania,LORETTO FEDERAL CORRECTIONAL INSTITUTION,772 St Joseph St,Loretto,15940,Cambria,42021,,,693,0,0,0,1/27/2021
1637,state,West Virginia,LORRIE YEAGER JUVENILE CENTER,907 Mission Dr,Parkersburg,26101,Wood,54107,,,1,0,0,0,1/27/2021
135,county,California,LOS ANGELES JAILS,441 Bauchet St,Los Angeles,90012,Los Angeles,6037,34.0591,-118.2321,4187,2770,13,0,1/27/2021
136,federal,California,LOS ANGELES MTROPOLITAN DETENTION CENTER,535 North Alameda Street,Los Angeles,90012,Los Angeles,6037,34.0536306,-118.238468,331,0,1,0,1/27/2021
578,state,Louisiana,LOUISIANA CORRECTIONAL INSTITUTE FOR WOMEN HUNT,7205 State Hwy 74,St Gabriel,70776,Iberville,22047,30.2631888,-91.07374348,169,92,2,0,1/27/2021
579,state,Louisiana,LOUISIANA CORRECTIONAL INSTITUTE FOR WOMEN JETSON,7205 LA-74,St. Gabriel,70776,Iberville,22047,,,184,0,0,0,1/27/2021
580,state,Louisiana,LOUISIANA STATE PENITENTIARY,17544 Tunica Trace,Angola,70712,West Feliciana,22125,30.95976935,-91.59732559,547,253,17,4,1/27/2021
816,state,Nevada,LOVELOCK CORRECTIONAL CENTER,1200 Prison Rd,Lovelock,89419,Pershing,32027,40.22307221,-118.3888063,765,94,12,0,1/27/2021
,,Florida,LOWELL CI,11120 NW GAINESVILLE RD,Ocala,34482,Marion,12083,,,1005,86,0,0,12/16/2020
24,state,Alabama,LOXLEY COMMUNITY BASED FACILITY,14880 County Rd 64,Loxley,36551,Baldwin,1003,30.6153358,-87.77030984,106,14,0,0,1/27/2021
1402,county,Texas,LUBBOCK COUNTY JAIL,811 Main St,Lubbock,79401,Lubbock,48303,33.58507,-101.8433,0,0,0,0,1/27/2021
989,state,North Carolina,LUMBERTON CORRECTIONAL INSTITUTION,75 Legend Rd,Lumberton,28359,Robeson,37155,34.5873676,-79.054786,258,0,1,0,1/27/2021
1555,state,Virginia,LUNENBURG CORRECTIONAL CENTER,690 Falls Rd,Victoria,23974,Lunenburg,51111,37.01513907,-78.21150478,119,0,1,0,1/27/2021
566,state,Kentucky,LUTHER LUCKETT CORRECTIONAL COMPLEX,1612 Dawkins Rd,Lagrange,40031,Oldham,21185,38.41243087,-85.42599085,982,98,0,1,1/27/2021
1403,state,Texas,LUTHER UNIT,1800 Luther Dr,Navasota,77868,Grimes,48185,30.26068595,-96.05869493,125,73,0,0,1/27/2021
1934,federal,Wisconsin,LUTHERAN SOCIAL SERVICES RRC,3136 Craig Road,Eau Claire,54701,Eau Claire,55035,44.8120218,-91.5028614,2,0,0,0,1/27/2021
1404,state,Texas,LYCHNER UNIT,2350 Atascocita Road,Humble,77396,Harris,48201,29.95748345,-95.22250822,230,76,0,0,1/27/2021
1405,state,Texas,LYNAUGH UNIT,1098 S Hwy 2037,Fort Stockton,79735,Pecos,48371,30.78928247,-103.0487007,109,55,0,0,1/27/2021
,county,Texas,LYNN JAIL,810 Lockwood Street,Tahoka,79373,Lynn,48305,,,0,0,0,0,1/20/2021
1120,state,Oklahoma,MABEL BASSETT CORRECTIONAL CENTER,29501 Kickapoo Rd,Mcloud,74851,Pottawatomie,40125,35.44418311,-97.13104788,223,35,0,0,10/19/2020
1221,state,South Carolina,MACDOUGALL CORRECTIONAL INSTITUTION,1516 Old Gilliard Rd,Ridgeville,29472,Berkeley,45015,33.16987491,-80.29158486,321,35,3,0,1/27/2021
212,state,Connecticut,MACDOUGALL WALKER CORRECTIONAL INSTITUTION,1153 East St S,Suffield,6080,Hartford,9003,41.95048033,-72.6367468,622,0,0,0,1/27/2021
1121,state,Oklahoma,MACK ALFORD CORRECTIONAL CENTER,1151 North Hwy 69,Atoka,74525,Atoka,40005,34.52537659,-96.03565547,17,13,0,0,10/19/2020
675,state,Michigan,MACOMB CORRECTIONAL FACILITY,34625 26 Mile Rd,New Haven,48048,Macomb,26099,42.72443715,-82.76346857,432,122,5,0,1/27/2021
375,state,Georgia,MACON STATE PRISON,2728 South 49 Hwy,Oglethorpe,31068,Macon,13193,32.25930659,-84.09144003,34,46,2,0,1/27/2021
376,state,Georgia,MACON TRANSITIONAL CENTER,200 Henry St,Macon,31206,Bibb,13021,32.81494127,-83.63770702,9,4,1,0,1/27/2021
,,Florida,MADISON CI,382 SW MCI WAY,Madison,32340,Madison,12079,,,113,64,0,0,12/16/2020
508,state,Indiana,MADISON CORRECTIONAL FACILITY,1130 Msh 4Th Street,Madison,47250,Jefferson,18077,38.74778116,-85.40047051,108,29,0,0,1/27/2021
1078,state,Ohio,MADISON CORRECTIONAL INSTITUTION,1851 State Route 56,London,43140,Madison,39097,39.91005833,-83.46918389,316,196,2,0,1/27/2021
1177,state,Pennsylvania,MAHANOY CORRECTIONAL INSTITUTION,301 Morea Rd,Frackville,17932,Schuylkill,42107,40.79286197,-76.18081542,377,202,4,0,1/27/2021
1968,state,Maine,MAINE CORRECTIONAL CENTER - MEN,17 Mallison Falls Rd,Windham,,Cumberland,23005,43.72694,-70.41443,147,0,0,0,1/27/2021
1969,state,Maine,MAINE CORRECTIONAL CENTER - WOMEN,17 Mallison Falls Rd,Windham,,Cumberland,23005,43.72694,-70.41443,0,0,0,0,1/27/2021
594,state,Maine,MAINE STATE PRISON,807 Cushing Rd,Warren,4864,Knox,23013,44.0654412,-69.23040775,3,0,0,0,1/27/2021
567,federal,Kentucky,MANCHESTER FEDERAL CORRECTIONAL INSTITUTION,805 Fox Hollow Rd,Manchester,40962,Clay,21051,,,505,0,0,0,1/27/2021
1222,state,South Carolina,MANNING CORRECTIONAL INSTITUTION,502 Beckman Rd,Columbia,29203,Richland,45079,34.08017294,-80.99002481,137,28,1,0,1/27/2021
1079,state,Ohio,MANSFIELD CORRECTIONAL INSTITUTION,1150 N Main St,Mansfield,44901,Richland,39139,40.79165318,-82.50905331,138,188,4,0,1/27/2021
213,state,Connecticut,MANSON YOUTH CORRECTIONAL CENTER,42 Jarvis St,Cheshire,6410,New Haven,9009,41.53050021,-72.89979775,16,0,0,0,1/27/2021
57,state,Arizona,MARANA STATE PRISON,12610 W Silverbell Rd,Marana,85653,Pima,4019,32.41791032,-111.2412161,21,0,0,0,1/27/2021
1508,state,Vermont,MARBLE VALLEY REGIONAL CORRECTIONAL FACILITY,167 State St,Rutland,5701,Rutland,50021,43.60969029,-72.99078973,8,3,0,0,1/27/2021
920,state,New York,MARCY CORRECTIONAL FACILITY,9000 Old River Rd,Marcy,13403,Oneida,36065,43.160718,-75.3079037,18,0,0,0,1/27/2021
290,federal,Florida,MARIANNA FEDERAL CORRECTIONAL INSTITUTION,3625 F C I Rd,Marianna,32446,Jackson,12063,,,259,0,0,0,1/27/2021
58,county,Arizona,MARICOPA COUNTY JAIL,225 W Madison St,Phoenix,85003,Maricopa,4013,33.44552,-112.0784,2322,0,0,0,1/27/2021
59,state,Arizona,MARICOPA REEENTRY CENTER,24601 N 29Th Ave,Phoenix,85027,Maricopa,4013,33.70669655,-112.1194385,0,0,0,0,1/27/2021
,,Florida,MARION CI,3269 NW 105TH ST,Ocala,34475,Marion,12083,,,313,50,0,0,12/16/2020
990,state,North Carolina,MARION CORRECTIONAL INSTITUTION,355 Old Glenwood Dr,Marion,28752,Mcdowell,37111,35.64026256,-81.94698374,116,0,0,0,1/27/2021
1080,state,Ohio,MARION CORRECTIONAL INSTITUTION,940 Marion-Williamsport Rd,Marion,43302,Marion,39101,40.6156179,-83.1070886,1853,226,12,1,1/27/2021
1556,state,Virginia,MARION CORRECTIONAL TREATMENT CENTER,110 Wright St,Marion,24354,Smyth,51173,36.8298563,-81.50887137,89,0,2,0,1/27/2021
473,federal,Illinois,MARION UNITED STATES PENITENTIARY,4500 Prison Road,Marion,62959,Williamson,17199,37.66315314,-88.98406132,785,0,2,0,1/27/2021
729,state,Mississippi,MARION WALTHALL COUNTY CORRECTIONAL FACILITY,503 S Main St,Columbia,39429,Marion,28091,31.24948905,-89.83684982,15,0,0,0,1/27/2021
1254,state,Tennessee,MARK LUTTRELL TRANSITION CENTER,6000 State Rd,Memphis,38134,Shelby,47157,35.1561368,-89.8621523,62,36,0,0,1/27/2021
1406,state,Texas,MARLIN UNIT,2893 State Hwy 6,Marlin,76661,Falls,48145,31.29440473,-96.8805008,105,51,0,0,1/27/2021
676,state,Michigan,MARQUETTE BRANCH PRISON,1960 Us Hwy 41 S,Marquette,49855,Marquette,26103,46.51061029,-87.38141778,849,176,0,0,1/27/2021
730,state,Mississippi,MARSHALL COUNTY CORRECTIONAL FACILITY HOLLY SPRINGS,833 West St,Holly Springs,38635,Marshall,28093,34.79629472,-89.43791794,94,0,0,0,1/27/2021
1684,state,Wisconsin,MARSHALL E SHERRER CORRECTIONAL CENTER,1318 N 14Th St,Milwaukee,53205,Milwaukee,55079,43.0475614,-87.9296434,9,15,0,0,1/27/2021
,,Florida,MARTIN CI,1150 SW ALLAPATTAH ROAD,Indiantown,34956,Martin,12085,,,8,28,0,0,12/16/2020
1638,state,West Virginia,MARTINSBURG CORRECTIONAL CENTER,38 Grapevine Road,Martinsburg,25401,Berkeley,54003,39.43475147,-77.95669765,12,0,0,0,1/27/2021
613,state,Maryland,MARYLAND CORRECTIONAL INSTITUTION FOR WOMEN,7943 Brock Bridge Rd,Jessup,20794,Anne Arundel,24003,39.132672,-76.775413,435,250,3,0,1/27/2021
614,state,Maryland,MARYLAND CORRECTIONAL INSTITUTION HAGERSTOWN,18601 Roxbury Road,Hagerstown,21746,Washington,24043,,,132,84,3,0,1/27/2021
615,state,Maryland,MARYLAND CORRECTIONAL TRAINING CENTER HAGERSTOWN,18800 Roxbury Rd,Hagerstown,21746,Washington,24043,39.56483486,-77.71487398,217,160,1,1,1/27/2021
616,state,Maryland,MARYLAND RECEPTION DIAGNOSTICS AND CLASSICIATION CENTER,550 E Madison St,Baltimore,21202,Baltimore City,24510,39.2991796,-76.6068221,100,88,0,0,1/27/2021
755,state,Missouri,MARYVILLE TREATMENT CENTER,30227 Us Hwy 136,Maryville,64468,Nodaway,29147,40.3457413,-94.81412891,0,0,0,0,1/27/2021
635,state,Massachusetts,MASSACHUSETTS ALCOHOL AND SUBSTANCE ABUSE CENTER,1 Bump Pond Rd,Plymouth,2360,Plymouth,25023,41.84954067,-70.66055521,41,7,0,0,1/27/2021
636,state,Massachusetts,MASSACHUSETTS CORRECTIONAL INSTITUTION CONCORD,99 Loring Drive,Framingham,1701,Middlesex,25017,42.26751289,-71.40741919,296,68,0,0,1/27/2021
637,state,Massachusetts,MASSACHUSETTS CORRECTIONAL INSTITUTION FRAMINGHAM,99 Loring Drive,Framingham,1701,Middlesex,25017,42.26751289,-71.40741919,93,31,0,0,1/27/2021
638,state,Massachusetts,MASSACHUSETTS CORRECTIONAL INSTITUTION NORFOLK,2 Clark St,Norfolk,2056,Norfolk,25021,42.11912903,-71.30417136,506,59,0,0,1/27/2021
639,state,Massachusetts,MASSACHUSETTS CORRECTIONAL INSTITUTION SHIRLEY,1 Harvard Rd,Shirley,1464,Middlesex,25017,42.52777547,-71.64478578,516,81,0,0,1/27/2021
640,state,Massachusetts,MASSACHUSETTS CORRECTIONAL INSTIUTION CEDAR JUNCTION,2405 Main St,South Walpole,2071,Norfolk,25021,42.10625584,-71.28979656,125,80,0,0,1/27/2021
641,state,Massachusetts,MASSACHUSETTS TREATMENT CENTER,30 Administration Rd,Bridgewater,2324,Plymouth,25023,41.94603,-70.95615,188,45,0,0,1/27/2021
419,state,Hawaii,MAUI COMMUNITY CORRECTIONAL CENTER,600 Waiale Dr,Wailuku,96793,Maui,15009,20.87701605,-156.4983753,0,0,0,0,1/27/2021
991,state,North Carolina,MAURY CORRECTIONAL INSTITUTION,2568 Moore Rouse Rd,Hookerton,28538,Greene,37079,35.44876119,-77.60764781,145,0,0,0,1/27/2021
1905,state,Rhode Island,MAXIMUM SECURITY FACILITY,1375 Pontiac Ave,Cranston,2920,Providence,44007,41.74670676,-71.45656844,332,60,1,0,1/27/2021
,,Florida,MAYO ANNEX,8784 US HWY 27 W,Mayo,32066,Lafayette,12067,,,954,54,0,0,12/16/2020
1410,state,Texas,MCCONNELL UNIT,3001 S Emily Dr,Beeville,78102,Bee,48025,28.37227446,-97.71691856,467,191,0,0,1/27/2021
1223,state,South Carolina,MCCORMICK CORRECTIONAL INSTITUTION,386 Redemption Way,Mccormick,29899,Mccormick,45065,33.92875213,-82.24954474,46,30,4,0,1/27/2021
568,federal,Kentucky,MCCREARY UNITED STATES PENITENTIARY,330 Federal Way,Pine Knot,42635,Mccreary,21147,36.68845863,-84.38720276,142,0,1,0,1/27/2021
1639,state,West Virginia,MCDOWELL COUNTY CORRECTIONAL CENTER,50 Court Street,Welch,24801,Mcdowell,54047,37.4326048,-81.58387384,266,0,0,0,1/27/2021
1640,federal,West Virginia,MCDOWELL FEDERAL CORRECTIONAL INSTITUTION,101 Federal Drive,Welch,24801,Mcdowell,54047,37.46979035,-81.55314199,416,0,0,0,1/27/2021
377,state,Georgia,MCEVER PDC,2100 Kings Chapel Road,Perry,31069,Houston,13153,32.46494728,-83.69501268,26,13,0,0,1/27/2021
1178,federal,Pennsylvania,MCKEAN FEDERAL CORRECTIONAL INSTITUTION,6975 PA-59,Lewis Run,16738,McKean,42083,,,435,0,0,0,1/27/2021
1893,county,Texas,MCLENNAN COUNTY JAIL,3201 E State Hwy 6,Waco,76701,Mclennan,48309,31.54870792,-97.07978642,0,0,0,0,1/27/2021
1685,state,Wisconsin,MCNAUGHTON CORRECTIONAL CENTER,8500 Rainbow Rd,Lake Tomahawk,54939,Oneida,55085,45.80107702,-89.63248447,70,9,0,0,1/27/2021
378,federal,Georgia,MCRAE CORRECTIONAL INSTITUTION,112 Jim Hammock Drive,Mcrae,31055,Telfair,13271,32.05007042,-82.8715772,0,0,1,0,1/27/2021
1201,state,Rhode Island,MEDIUM SECURITY FACILITY,51 West Rd,Cranston,2920,Providence,44007,41.7450001,-71.4657884,340,79,1,0,1/27/2021
1255,federal,Tennessee,MEMPHIS FEDERAL CORRECTIONAL INSTITUTION,1101 John A Denie Rd,Memphis,38134,Shelby,47157,35.15576194,-89.86723572,393,0,2,0,1/27/2021
474,state,Illinois,MENARD CORRECTIONAL CENTER,711 Kaskaskia Street,Menard,62259,Randolph,17157,37.91268569,-89.84197817,227,279,0,0,1/27/2021
,state,California,MENDOCINO COUNTY,951 Low Gap Rd,Ukiah,95482,Mendocino,6045,,,0,2,0,0,1/20/2021
137,federal,California,MENDOTA FEDERAL CORRECTIONAL INSTITUTION,33500 W California Ave,Mendota,93640,Fresno,6019,,,71,0,0,0,1/27/2021
,state,California,MERCED COUNTY,700 W. 22nd St.,Merced,95340,Merced,6047,,,0,1,0,0,1/20/2021
1179,state,Pennsylvania,MERCER CORRECTIONAL INSTITUTION,801 Butler Pike,Mercer,16137,Mercer,42085,41.20134122,-80.22434806,150,88,5,0,1/27/2021
379,state,Georgia,METRO REENTRY FACILITY,1303 Constitution Road,Atlanta,30316,Dekalb,13089,33.687261,-84.336355,3,18,0,0,1/27/2021
380,state,Georgia,METRO TRANSITIONAL CENTER,1303 Constitution Road,Atlanta,30316,Dekalb,13089,33.6885252,-84.336397,9,11,0,0,1/27/2021
617,state,Maryland,METROPOLITAN TRANSITION CENTER BALTIMORE,954 Forrest St,Baltimore,21202,Baltimore City,24510,39.30006162,-76.60856614,150,116,1,0,1/27/2021
509,state,Indiana,MIAMI CORRECTIONAL FACILITY,3038 W 850 S,Bunker Hill,46914,Miami,18103,40.6459301,-86.13530041,241,88,10,1,1/27/2021
294,federal,Florida,MIAMI FEDERAL CORRECTIONAL INSTITUTION,15801 Sw 137Th Ave,Miami,33177,Miami-Dade,12086,25.61832698,-80.41039062,239,0,1,0,1/27/2021
295,federal,Florida,MIAMI FEDERAL DETENTION CENTER,33 Northeast 4Th Street,Miami,33132,Miami-Dade,12086,25.7784897,-80.19323747,159,0,2,0,1/27/2021
1412,state,Texas,MICHAEL UNIT,2664 Fm 2054,Tennessee Colony,75886,Anderson,48001,31.794695,-95.90319339,598,142,0,0,1/27/2021
677,state,Michigan,MICHIGAN REFORMATORY,1342 W Main St,Ionia,48846,Ionia,26067,42.97582655,-85.09418144,819,107,1,0,1/27/2021
618,federal,Maryland,MID ATLANTIC REGIONAL OFFICE,302 Sentinel Dr #200,Annapolis Junction,20701,Anne Arundel,24003,,,0,0,0,0,1/27/2021
860,state,New Jersey,MID STATE CORRECTIONAL FACILITY,866 Range Rd,Wrightstown,8562,Burlington,34005,39.99856358,-74.58339291,83,99,1,0,1/27/2021
1413,federal,Texas,MID VALLEY HOUSE,402 W Chapin St,Edinburg,78541,Hidalgo,48215,,,25,0,0,0,1/27/2021
1414,state,Texas,MIDDLETON UNIT,13055 Fm 3522,Abilene,79601,Jones,48253,32.56202,-99.63165,274,94,0,0,1/27/2021
922,state,New York,MIDSTATE CORRECTIONAL FACILITY,9005 Old River Rd,Marcy,13403,Oneida,36065,43.1658393,-75.2962775,115,0,2,0,1/27/2021
1256,federal,Tennessee,MIDWAY REHABILITATION CENTER KNOXVILLE,1515 E Magnolia Ave,Knoxville,37917,Knox,47093,,,2,0,0,0,1/27/2021
1237,state,South Dakota,MIKE DURFEE STATE PRISON SPRINGFIELD,1412 Wood St,Springfield,57062,Bon Homme,46009,42.86072379,-97.8994719,814,48,3,0,1/25/2021
678,federal,Michigan,MILAN FEDERAL CORRECTIONAL INSTITUTION,4004 E Arkona Rd,Milan,48160,Washtenaw,26161,42.09466456,-83.6685708,253,0,3,0,1/27/2021
1139,state,Oregon,MILL CREEK CORRECTIONAL FACILITY,5465 Turner Road Se,Salem,97317,Marion,41047,44.87550423,-122.9740035,35,15,0,0,1/27/2021
1604,state,Washington,MILL CREEK REGIONAL PERFORMANCE CENTER,1405 W. Pine St.,Walla Walla,99362,Walla Walla,53071,,,0,9,0,0,1/27/2021
1686,state,Wisconsin,MILWAUKEE SECURE DETENTION FACILITY,1015 N 10Th St,Milwaukee,53205,Milwaukee,55079,43.04389352,-87.92492969,147,75,0,0,1/27/2021
1687,state,Wisconsin,MILWAUKEE WOMENS CORRECTIONAL CENTER,615 W Keefe Ave,Milwaukee,53212,Milwaukee,55079,43.08106574,-87.91913608,30,14,0,0,1/27/2021
1202,state,Rhode Island,MINIMUM SECURITY FACILITY,16 Howard Ave,Cranston,2920,Providence,44007,41.74211755,-71.46363148,10,22,0,0,1/27/2021
1509,state,Vermont,MIPP,,,,Addison,50001,,,0,0,0,0,1/27/2021
1936,federal,Kansas,MIRROR INC RRC TOPEKA,2201 SE 25th St,Topeka,66605,Shawnee,20177,39.0218054,-95.6669679,1,0,0,0,1/27/2021
1935,federal,Kansas,MIRROR INC RRC WICHITA,3820 North Toben Street,Wichita,67226,Sedgwick,20173,37.754345,-97.2339391,5,0,0,0,1/27/2021
1605,state,Washington,MISSION CREEK CORRECTIONS CENTER FOR WOMEN,3420 Ne Sand Hill Rd,Belfair,98528,Mason,53045,47.48404361,-122.8643292,0,0,0,0,1/27/2021
731,state,Mississippi,MISSISSIPPI STATE PENITENTIARY,Us Hwy 49 W,Parchman,38738,Sunflower,28133,33.92656612,-90.5455116,106,0,0,0,1/27/2021
756,state,Missouri,MISSOURI EASTERN CORRECTIONAL CENTER,18701 Us Hwy 66,Pacific,63069,St. Louis,29189,38.49041817,-90.70129831,0,0,0,0,1/27/2021
1027,state,North Dakota,MISSOURRI RIVER CORRECTIONAL CENTER,1800 48Th Ave Sw,Bismarck,58506,Burleigh,38015,46.75378779,-100.8227808,79,19,0,0,1/27/2021
381,state,Georgia,MITCHELL COUNTY CORRECTIONAL INSTITUTION,4838 State Hwy 37 E,Camilla,31730,Mitchell,13205,31.2324018,-84.180085,3,0,0,0,1/27/2021
757,state,Missouri,MOBERLY CORRECTIONAL CENTER,5201 South Morley St,Moberly,65270,Randolph,29175,39.3622746,-92.44058795,0,0,0,0,1/27/2021
25,state,Alabama,MOBILE COMMUNITY BASED FACILITY,2423 N Beltline Hwy,Pritchard,36610,Mobile,1097,30.73788106,-88.10905742,0,11,0,0,1/27/2021
923,state,New York,MOHAWK WALSH REGIONAL MEDICAL UNIT,6514 Route 26,Rome,13442,Oneida,36065,43.18104177,-75.48185145,146,0,0,0,1/27/2021
1606,state,Washington,MONROE CORRECTIONAL COMPLEX,16550 177Th Ave Se,Monroe,98272,Snohomish,53061,47.8447826,-121.9996688,402,126,0,1,1/27/2021
789,state,Montana,MONTANA STATE PRISON,400 Conley Lake Rd,Deer Lodge,59722,Powell,30077,46.38302489,-112.8003205,479,170,0,0,1/27/2021
790,state,Montana,MONTANA WOMENS PRISON,701 S 27Th St,Billings,59101,Yellowstone,30111,45.77505111,-108.4954744,119,22,0,0,1/27/2021
,state,California,MONTEREY COUNTY,1414 Natividad Rd,Salinas,93906,Monterey,6053,,,0,3,0,0,1/20/2021
1416,state,Texas,MONTFORD UNIT,8602 Peach St,Lubbock,79404,Lubbock,48303,33.51548506,-101.7869685,302,293,0,0,1/27/2021
1417,county,Texas,MONTGOMERY COUNTY JAIL,1 Criminal Justice Dr,Conroe,77301,Montgomery,48339,30.33509629,-95.45191819,0,0,1,0,1/27/2021
26,federal,Alabama,MONTGOMERY FEDERAL PRISON CAMP,Maxwell Air Force Base,Montgomery,36112,Montgomery,1101,32.39424124,-86.35915818,110,0,0,0,1/27/2021
